,,Actual,Predicted
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/500005_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/311007_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/104012_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/322006_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/501009_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/373002_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/518004_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/404006_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/378012_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/435005_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/110010_HouseInterior_6.jpg,class2,high income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/120013_HouseInterior_6.jpg,class2,high income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/429002_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/1007_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/342006_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/1017017_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/84004_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/272010_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/452013_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/163005_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/58012_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/501003_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/25002_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/368012_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/340003_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/463006_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/523011_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/62007_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/279005_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/55010_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/25011_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/203005_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/424010_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/413003_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/148007_HouseInterior_6.jpg,class2,high income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/437012_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/485001_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/399005_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/68004_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/302011_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/237004_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/36003_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/468013_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/499009_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/344008_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/459004_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/1003008_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/232007_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/192006_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/23005_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/224003_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/1042017_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/300003_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/304007_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/71010_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/337012_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/98012_HouseInterior_6.jpg,class2,high income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/256003_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/13001_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/227009_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/464005_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/233009_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/1057016_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/90001_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/87005_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/499003_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/2010_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/114003_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/424003_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/497012_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/454007_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/239012_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/509004_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/255013_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/315003_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/90009_HouseInterior_6.jpg,class2,high income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/136011_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/414003_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/285003_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/1006001_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/127007_HouseInterior_6.jpg,class0,low income
# nna,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/465010_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/163012_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/125005_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/98009_HouseInterior_6.jpg,class2,high income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/520009_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/298001_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/64012_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/396004_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/193002_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/339006_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/500006_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/129006_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/55011_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/27004_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/34001_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/58014_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/456008_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/232010_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/31004_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/433010_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/25012_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/122011_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/438009_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/418011_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/121008_HouseInterior_6.jpg,class2,high income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/52011_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/212010_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/372011_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/493011_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/409005_HouseInterior_6.jpg,class1,low income
# nan,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/509011_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/109008_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/372005_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/285010_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/120002_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/475006_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/64014_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/287008_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/233006_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/205011_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/207007_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/236012_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/456004_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/2002_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/266011_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/24001_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/480004_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/313007_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/223005_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/12001_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/257008_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/129012_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/361005_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/93006_HouseInterior_6.jpg,class0,high income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/242007_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/86010_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/392004_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/86005_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/17003_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/146001_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/324009_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/212005_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/368009_HouseInterior_6.jpg,class2,middle income
# nna,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/1049003_HouseInterior_6.jpg,class2,high income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/456009_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/459010_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/152001_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/421006_HouseInterior_6.jpg,class1,low income
# nan,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/188011_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/45011_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/1002017_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/228011_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/230005_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/146010_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/483001_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/37010_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/454010_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/306010_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/264002_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/299013_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/208011_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/206004_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/469009_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/300009_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/274011_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/419002_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/36014_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/480003_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/110007_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/404007_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/128010_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/213003_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/261005_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/299002_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/524009_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/214008_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/186003_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/49007_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/523002_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/201007_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/324003_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/260009_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/31002_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/29001_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/441002_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/330009_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/273013_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/331011_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/496003_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/7005_HouseInterior_6.jpg,class2,high income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/264001_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/323011_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/185013_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/393006_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/512011_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/270011_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/225013_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/144004_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/318011_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/452003_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/4010_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/80005_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/413011_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/107006_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/50001_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/503003_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/112004_HouseInterior_6.jpg,class2,high income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/200002_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/61007_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/198006_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/505011_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/411006_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/367001_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/124012_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/442004_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/182009_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/520010_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/20013_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/408008_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/32002_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/497003_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/293011_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/516004_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/1017003_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/186007_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/325013_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/157002_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/54013_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/286001_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/244008_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/364008_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/330012_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/417001_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/507012_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/498014_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/13004_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/120012_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/524012_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/514006_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/492007_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/61014_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/415008_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/421011_HouseInterior_6.jpg,class1,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/472006_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/329010_HouseInterior_6.jpg,class0,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/128002_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class1/39004_HouseInterior_6.jpg,class1,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class0/304001_HouseInterior_6.jpg,class0,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/213006_HouseInterior_6.jpg,class2,middle income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/4007_HouseInterior_6.jpg,class2,low income
# na,/hdd/Aatif/AHI Data/3_classes/interior/valid/class2/483004_HouseInterior_6.jpg,class2,low income
