,,Actual,Predicted
# NA,/media/atif_temp/Aatif/valid/class0/196009_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/248009_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class2/363001_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/63003_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/388008_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/328001_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/326001_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/223001_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/39013_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class0/278011_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/118003_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class2/456004_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/423008_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/463009_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class1/111004_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/518005_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/55010_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/12005_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class1/134014_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class1/515005_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class2/428001_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class0/399003_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/13007_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/326005_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/126007_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/107005_CookingArea_7.jpg,class1,high income
# NAA,/media/atif_temp/Aatif/valid/class2/252012_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class2/94012_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/61008_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/159004_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/100001_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/1007_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class1/427009_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/214008_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/214005_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/434012_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/102013_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/410010_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/464001_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/517007_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/106009_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/499009_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class1/26006_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/522002_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class1/57012_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class1/30001_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/36014_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/68007_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/151012_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/364004_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/336008_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/1039006_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/129002_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/91007_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/372004_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/331013_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/367001_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/389012_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/294002_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class0/475001_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/501004_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class2/195009_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/12013_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class0/238008_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/261008_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/393006_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/186003_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class2/148005_CookingArea_7.jpg,class2,high income
# NA,/media/atif_temp/Aatif/valid/class1/497003_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class2/269001_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class1/295009_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/361002_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/200012_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/336001_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class1/46007_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class2/1007001_CookingArea_7.jpg,class2,high income
# NA,/media/atif_temp/Aatif/valid/class2/489003_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/516005_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/415008_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/82008_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/94014_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class2/255007_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class0/437013_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/7007_CookingArea_7.jpg,class1,high income
# NA,/media/atif_temp/Aatif/valid/class1/472001_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class1/255002_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class1/429006_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/408012_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/394004_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/410012_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/5004_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/488002_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/406011_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/398005_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/512010_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class1/12014_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class1/67007_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/374001_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class2/280007_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class2/189002_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class1/59012_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/35008_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class2/481001_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class1/114004_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/369013_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class2/156013_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/119004_CookingArea_7.jpg,class1,middle income
# N,/media/atif_temp/Aatif/valid/class0/303013_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/503002_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/418006_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/91010_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/383007_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/385006_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/216004_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/126003_CookingArea_7.jpg,class2,high income
# NA,/media/atif_temp/Aatif/valid/class2/183012_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/432003_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/492009_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class0/141004_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/510014_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/163006_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/491003_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class1/445009_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/1030005_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class1/122010_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/186004_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/500010_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/213012_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/64005_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/418011_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/213006_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class2/124012_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class2/426002_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/438004_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class1/476007_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/305004_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/199004_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/290001_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/268008_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/186006_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class2/131006_CookingArea_7.jpg,class2,high income
# NA,/media/atif_temp/Aatif/valid/class2/186001_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/300003_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/318012_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class0/4010_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/468005_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/269011_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/502014_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/372011_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/36013_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class0/385011_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/463006_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/223005_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class0/64003_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class1/238012_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/460011_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class1/506002_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/31002_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/465004_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/240004_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/389002_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/57008_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/243007_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/132002_CookingArea_7.jpg,class2,high income
# NA,/media/atif_temp/Aatif/valid/class2/414005_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/256009_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class1/467012_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/416009_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/407002_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class1/396001_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class1/512011_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/337003_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/286001_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/418003_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/424007_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/287009_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class1/44011_CookingArea_7.jpg,class1,middle income
# N,/media/atif_temp/Aatif/valid/class0/285006_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/210010_CookingArea_7.jpg,class2,high income
# NA,/media/atif_temp/Aatif/valid/class1/185012_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/317011_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class0/415005_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/340007_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/8014_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class0/220004_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/203001_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class0/139009_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class0/315010_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/11012_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class1/409003_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/76014_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class0/98007_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/273012_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class0/190001_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/423006_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/113008_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/185013_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/1042007_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/85007_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/336003_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/6005_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class2/296010_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/86001_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/69007_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/182009_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class2/186002_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class1/341011_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/361006_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/284011_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/1023004_CookingArea_7.jpg,class0,high income
# NA,/media/atif_temp/Aatif/valid/class0/59006_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/88008_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/486013_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/67001_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/41012_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/228005_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/417006_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class1/398002_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/129008_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class1/292007_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/423013_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/421004_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/65006_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/395005_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/320001_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/188004_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/1028007_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/288009_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/251007_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/468013_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class2/4008_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/395004_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class1/47003_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/321001_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/95011_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/1003006_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/114009_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/250004_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/501006_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/305012_CookingArea_7.jpg,class2,high income
# NA,/media/atif_temp/Aatif/valid/class2/340009_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/232010_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class0/1064002_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/274011_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class1/378008_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class1/485004_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/292005_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/59007_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/122011_CookingArea_7.jpg,class1,low income
# N,/media/atif_temp/Aatif/valid/class0/387003_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/1049003_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/303011_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/41009_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/230002_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class2/194001_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/1002012_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/1013016_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/94008_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class2/154014_CookingArea_7.jpg,class2,high income
# NA,/media/atif_temp/Aatif/valid/class1/49009_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class1/26009_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/389006_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/49001_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class1/230006_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/254007_CookingArea_7.jpg,class2,low income
# NA,/media/atif_temp/Aatif/valid/class2/125003_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/485005_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/16006_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class0/245003_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/100010_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/446001_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/1069006_CookingArea_7.jpg,class2,high income
# NA,/media/atif_temp/Aatif/valid/class2/36004_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/445012_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/436014_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/244009_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/65005_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/429002_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class1/524004_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class2/484002_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/2001_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class1/122004_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/233004_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class1/498013_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/425003_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/108013_CookingArea_7.jpg,class1,high income
# NA,/media/atif_temp/Aatif/valid/class2/463004_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/274007_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/37004_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/97008_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/364010_CookingArea_7.jpg,class1,middle income
# NA,/media/atif_temp/Aatif/valid/class0/24008_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/197003_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/238007_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class1/68008_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/28004_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/153001_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class2/20013_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/422006_CookingArea_7.jpg,class1,low income
# NA,/media/atif_temp/Aatif/valid/class0/503005_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class2/512004_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/64014_CookingArea_7.jpg,class0,low income
# NA,/media/atif_temp/Aatif/valid/class0/439003_CookingArea_7.jpg,class0,middle income
# NA,/media/atif_temp/Aatif/valid/class2/184012_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class0/160013_CookingArea_7.jpg,class0,low income
# N,/media/atif_temp/Aatif/valid/class2/463007_CookingArea_7.jpg,class2,middle income
# NA,/media/atif_temp/Aatif/valid/class1/2002_CookingArea_7.jpg,class1,low income
